Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Jerome Bettis,29.0,PIT,RB,11.0,11.0,225.0,1072.0,4.0,46.0,43.1,48.0,4.8,97.5,20.5,3.0,PB,2001
Travis Henry,23.0,BUF,RB,13.0,12.0,213.0,729.0,4.0,39.0,37.6,25.0,3.4,56.1,16.4,5.0,,2001
Stacey Mack,26.0,JAX,RB,16.0,11.0,213.0,877.0,9.0,50.0,46.5,54.0,4.1,54.8,13.3,3.0,,2001
Charlie Garner,29.0,OAK,RB,16.0,16.0,211.0,839.0,1.0,33.0,46.9,38.0,4.0,52.4,13.2,2.0,,2001
James Jackson,25.0,CLE,RB,11.0,10.0,195.0,554.0,2.0,34.0,34.4,22.0,2.8,50.4,17.7,1.0,,2001
Ron Dayne,23.0,NYG,RB,16.0,7.0,180.0,690.0,7.0,39.0,38.9,61.0,3.8,43.1,11.3,2.0,,2001
Mike Anderson,28.0,DEN,RB,16.0,7.0,175.0,678.0,4.0,36.0,42.3,62.0,3.9,42.4,10.9,1.0,,2001
Michael Bennett,23.0,MIN,RB,13.0,13.0,172.0,682.0,2.0,28.0,43.6,31.0,4.0,52.5,13.2,0.0,,2001
Terry Allen,33.0,BAL,RB,11.0,8.0,168.0,658.0,3.0,32.0,41.1,26.0,3.9,59.8,15.3,1.0,,2001
Terrell Davis,29.0,DEN,RB,8.0,8.0,167.0,701.0,0.0,39.0,46.7,57.0,4.2,87.6,20.9,2.0,,2001
Tiki Barber,26.0,NYG,RB,14.0,9.0,166.0,865.0,4.0,40.0,47.0,36.0,5.2,61.8,11.9,8.0,,2001
Duce Staley,26.0,PHI,RB,13.0,10.0,166.0,604.0,2.0,29.0,41.0,44.0,3.6,46.5,12.8,3.0,,2001
Mike Alstott,28.0,TAM,FB,16.0,16.0,165.0,680.0,10.0,40.0,47.3,39.0,4.1,42.5,10.3,2.0,PB,2001
Richard Huntley,29.0,CAR,RB,14.0,9.0,165.0,665.0,2.0,30.0,39.4,25.0,4.0,47.5,11.8,3.0,,2001
Warrick Dunn,26.0,TAM,RB,13.0,12.0,158.0,447.0,3.0,19.0,32.3,21.0,2.8,34.4,12.2,2.0,,2001
Jason Brookins,25.0,BAL,RB,12.0,3.0,151.0,551.0,5.0,32.0,49.0,25.0,3.6,45.9,12.6,3.0,,2001
Edgerrin James,23.0,IND,RB,6.0,6.0,151.0,662.0,3.0,42.0,53.6,29.0,4.4,110.3,25.2,3.0,,2001
James Stewart,30.0,DET,RB,11.0,10.0,143.0,685.0,1.0,23.0,39.2,38.0,4.8,62.3,13.0,0.0,,2001
James Allen,26.0,CHI,RB,16.0,7.0,135.0,469.0,1.0,26.0,43.7,19.0,3.5,29.3,8.4,1.0,,2001
Correll Buckhalter,23.0,PHI,RB,15.0,6.0,129.0,586.0,2.0,30.0,41.1,48.0,4.5,39.1,8.6,2.0,,2001
Jamel White,24.0,CLE,RB,16.0,7.0,126.0,443.0,5.0,28.0,42.9,51.0,3.5,27.7,7.9,1.0,,2001
Kevan Barlow,22.0,SFO,RB,15.0,0.0,125.0,512.0,4.0,28.0,51.2,25.0,4.1,34.1,8.3,1.0,,2001
Chris Fuamatu-Ma'afala,24.0,PIT,RB,16.0,5.0,120.0,453.0,3.0,27.0,40.0,46.0,3.8,28.3,7.5,0.0,,2001
Troy Hambrick,25.0,DAL,FB,16.0,11.0,113.0,579.0,2.0,28.0,46.0,80.0,5.1,36.2,7.1,1.0,,2001
Thomas Jones,23.0,ARI,RB,16.0,2.0,112.0,380.0,5.0,22.0,43.8,21.0,3.4,23.8,7.0,2.0,,2001
Kordell Stewart,29.0,PIT,QB,16.0,16.0,96.0,537.0,5.0,32.0,53.1,48.0,5.6,33.6,6.0,11.0,"PB,AP MVP-4,AP CPoY-2",2001
Tyrone Wheatley,29.0,OAK,RB,11.0,2.0,88.0,276.0,5.0,21.0,48.9,22.0,3.1,25.1,8.0,3.0,,2001
Amos Zereoue,25.0,PIT,RB,14.0,0.0,85.0,441.0,1.0,26.0,47.1,32.0,5.2,31.5,6.1,3.0,,2001
Donovan McNabb,25.0,PHI,QB,16.0,16.0,82.0,482.0,2.0,28.0,50.0,33.0,5.9,30.1,5.1,8.0,PB,2001
Aaron Brooks,25.0,NOR,QB,16.0,16.0,80.0,358.0,1.0,25.0,40.0,26.0,4.5,22.4,5.0,13.0,,2001
Shawn Bryson,25.0,BUF,RB,15.0,3.0,80.0,341.0,2.0,9.0,32.5,68.0,4.3,22.7,5.3,0.0,,2001
Trung Canidate,24.0,STL,RB,16.0,2.0,78.0,441.0,6.0,18.0,46.2,45.0,5.7,27.6,4.9,3.0,,2001
Steve McNair,28.0,TEN,QB,15.0,15.0,75.0,414.0,5.0,31.0,61.3,24.0,5.5,27.6,5.0,5.0,,2001
Jay Fiedler,30.0,MIA,QB,16.0,16.0,73.0,321.0,4.0,27.0,50.7,26.0,4.4,20.1,4.6,6.0,,2001
Jeff Garcia,31.0,SFO,QB,16.0,16.0,72.0,254.0,5.0,21.0,41.7,25.0,3.5,15.9,4.5,9.0,PB,2001
Ricky Watters,32.0,SEA,RB,5.0,4.0,72.0,318.0,1.0,15.0,45.8,40.0,4.4,63.6,14.4,1.0,,2001
Daunte Culpepper,24.0,MIN,QB,11.0,11.0,71.0,416.0,5.0,32.0,59.2,34.0,5.9,37.8,6.5,16.0,,2001
Elvis Joseph,23.0,JAX,RB,14.0,3.0,68.0,294.0,0.0,13.0,45.6,27.0,4.3,21.0,4.9,2.0,,2001
Nick Goings,23.0,CAR,RB,13.0,2.0,66.0,197.0,0.0,10.0,36.4,16.0,3.0,15.2,5.1,1.0,,2001
Tony Richardson,30.0,KAN,FB,14.0,8.0,66.0,191.0,7.0,24.0,51.5,19.0,2.9,13.6,4.7,0.0,,2001
Moe Williams,27.0,BAL,RB,15.0,2.0,65.0,291.0,0.0,9.0,36.9,55.0,4.5,19.4,4.3,1.0,,2001
Ki-Jana Carter,28.0,WAS,RB,14.0,0.0,63.0,308.0,3.0,18.0,47.6,30.0,4.9,22.0,4.5,1.0,,2001
Doug Chapman,24.0,MIN,RB,16.0,3.0,63.0,195.0,0.0,10.0,34.9,19.0,3.1,12.2,3.9,1.0,,2001
Rich Gannon,36.0,OAK,QB,16.0,16.0,63.0,231.0,2.0,19.0,39.7,17.0,3.7,14.4,3.9,13.0,PB,2001
Lamont Warren,28.0,DET,RB,16.0,3.0,61.0,191.0,3.0,11.0,39.3,34.0,3.1,11.9,3.8,1.0,,2001
Travis Minor,22.0,MIA,RB,16.0,0.0,59.0,281.0,2.0,11.0,39.0,56.0,4.8,17.6,3.7,0.0,,2001
Zack Crockett,29.0,OAK,FB,16.0,0.0,57.0,145.0,6.0,25.0,56.1,10.0,2.5,9.1,3.6,1.0,,2001
Olandis Gary,26.0,DEN,RB,9.0,1.0,57.0,228.0,1.0,13.0,43.9,29.0,4.0,25.3,6.3,0.0,,2001
Skip Hicks,27.0,TEN,RB,9.0,0.0,56.0,341.0,1.0,11.0,41.1,51.0,6.1,37.9,6.2,0.0,,2001
Jamal Anderson,29.0,ATL,RB,3.0,3.0,55.0,190.0,1.0,8.0,40.0,14.0,3.5,63.3,18.3,1.0,,2001
Tim Biakabutuka,27.0,CAR,RB,5.0,4.0,53.0,230.0,1.0,9.0,41.5,27.0,4.3,46.0,10.6,3.0,,2001
Doug Flutie,39.0,SDG,QB,16.0,16.0,53.0,192.0,1.0,13.0,35.8,16.0,3.6,12.0,3.3,7.0,,2001
Marc Edwards,27.0,NWE,FB,16.0,13.0,51.0,141.0,1.0,16.0,49.0,14.0,2.8,8.8,3.2,3.0,,2001
Ben Gay,21.0,CLE,RB,16.0,0.0,51.0,172.0,1.0,12.0,33.3,40.0,3.4,10.8,3.2,4.0,,2001
Brandon Bennett,28.0,CIN,RB,16.0,1.0,50.0,232.0,0.0,16.0,44.0,36.0,4.6,14.5,3.1,1.0,,2001
Brian Griese,26.0,DEN,QB,15.0,15.0,50.0,173.0,1.0,15.0,44.0,24.0,3.5,11.5,3.3,7.0,,2001
Tony Banks,28.0,WAS,QB,15.0,14.0,47.0,152.0,2.0,8.0,31.9,17.0,3.2,10.1,3.1,10.0,,2001
Cory Schlesinger,29.0,DET,FB,16.0,13.0,47.0,154.0,3.0,16.0,46.8,26.0,3.3,9.6,2.9,1.0,,2001
Obafemi Ayanbadejo,26.0,BAL,FB,16.0,5.0,46.0,173.0,1.0,11.0,41.3,17.0,3.8,10.8,2.9,1.0,,2001
Quincy Carter,24.0,DAL,QB,8.0,8.0,45.0,150.0,1.0,13.0,35.6,17.0,3.3,18.8,5.6,5.0,,2001
Bob Christian,33.0,ATL,FB,16.0,8.0,44.0,284.0,2.0,17.0,47.7,53.0,6.5,17.8,2.8,0.0,,2001
Dorsey Levens,31.0,GNB,RB,15.0,1.0,44.0,165.0,0.0,6.0,29.5,40.0,3.8,11.0,2.9,0.0,,2001
Kevin Faulk,25.0,NWE,RB,15.0,1.0,41.0,169.0,1.0,10.0,39.0,24.0,4.1,11.3,2.7,2.0,,2001
Matt Hasselbeck,26.0,SEA,QB,13.0,12.0,40.0,141.0,0.0,14.0,40.0,17.0,3.5,10.8,3.1,6.0,,2001
Mark Brunell,31.0,JAX,QB,15.0,15.0,39.0,224.0,1.0,13.0,46.2,38.0,5.7,14.9,2.6,8.0,,2001
Kerry Collins,29.0,NYG,QB,16.0,16.0,39.0,73.0,0.0,9.0,28.2,11.0,1.9,4.6,2.4,23.0,,2001
Brad Johnson,33.0,TAM,QB,16.0,16.0,39.0,120.0,3.0,19.0,59.0,21.0,3.1,7.5,2.4,4.0,,2001
LaMont Jordan,23.0,NYJ,RB,16.0,0.0,39.0,292.0,1.0,14.0,53.8,46.0,7.5,18.3,2.4,0.0,,2001
Tim Couch,24.0,CLE,QB,16.0,16.0,38.0,128.0,0.0,7.0,28.9,15.0,3.4,8.0,2.4,9.0,,2001
Brett Favre,32.0,GNB,QB,16.0,16.0,38.0,56.0,1.0,6.0,21.1,14.0,1.5,3.5,2.4,16.0,"PB,AP-2,AP MVP-3,AP OPoY-3",2001
Rodney Thomas,28.0,ATL,RB,12.0,0.0,37.0,126.0,0.0,5.0,40.5,21.0,3.4,10.5,3.1,0.0,,2001
Chris Weinke,29.0,CAR,QB,15.0,15.0,37.0,128.0,6.0,11.0,32.4,23.0,3.5,8.5,2.5,11.0,,2001
Tom Brady,24.0,NWE,QB,15.0,14.0,36.0,43.0,0.0,7.0,25.0,12.0,1.2,2.9,2.4,12.0,PB,2001
Rob Johnson,28.0,BUF,QB,8.0,8.0,36.0,241.0,1.0,13.0,55.6,23.0,6.7,30.1,4.5,6.0,,2001
Trent Green,31.0,KAN,QB,16.0,16.0,35.0,158.0,0.0,8.0,40.0,16.0,4.5,9.9,2.2,11.0,,2001
Peyton Manning,25.0,IND,QB,16.0,16.0,35.0,157.0,4.0,10.0,45.7,33.0,4.5,9.8,2.2,7.0,,2001
Jake Plummer,27.0,ARI,QB,16.0,16.0,35.0,163.0,0.0,8.0,34.3,21.0,4.7,10.2,2.2,8.0,,2001
J.R. Redmond,24.0,NWE,RB,12.0,0.0,35.0,119.0,0.0,5.0,28.6,16.0,3.4,9.9,2.9,0.0,,2001
Larry Centers,33.0,BUF,FB,16.0,13.0,34.0,160.0,2.0,6.0,38.2,50.0,4.7,10.0,2.1,2.0,PB,2001
Michael Wiley,23.0,DAL,RB,16.0,0.0,34.0,247.0,0.0,12.0,50.0,58.0,7.3,15.4,2.1,1.0,,2001
Vinny Testaverde,38.0,NYJ,QB,16.0,16.0,31.0,25.0,0.0,3.0,9.7,12.0,0.8,1.6,1.9,12.0,,2001
Michael Vick,21.0,ATL,QB,8.0,2.0,31.0,289.0,1.0,15.0,64.5,35.0,9.3,36.1,3.9,6.0,,2001
Reuben Droughns,23.0,DET,RB,9.0,3.0,30.0,72.0,0.0,3.0,23.3,15.0,2.4,8.0,3.3,0.0,,2001
Fred Taylor,25.0,JAX,RB,2.0,2.0,30.0,116.0,0.0,6.0,43.3,24.0,3.9,58.0,15.0,1.0,,2001
Terrell Fletcher,28.0,SDG,RB,13.0,0.0,29.0,107.0,0.0,7.0,44.8,16.0,3.7,8.2,2.2,1.0,,2001
Jim Miller,30.0,CHI,QB,14.0,13.0,29.0,-19.0,0.0,5.0,17.2,3.0,-0.7,-1.4,2.1,7.0,,2001
Kurt Warner,30.0,STL,QB,16.0,16.0,28.0,60.0,0.0,3.0,21.4,23.0,2.1,3.8,1.8,10.0,"PB,AP-1,AP MVP-1,AP OPoY-2",2001
Damon Washington,24.0,NYG,RB,10.0,0.0,28.0,89.0,0.0,5.0,28.6,22.0,3.2,8.9,2.8,2.0,,2001
Jon Kitna,29.0,CIN,QB,16.0,15.0,27.0,73.0,1.0,6.0,40.7,20.0,2.7,4.6,1.7,13.0,,2001
Mike McMahon,22.0,DET,QB,8.0,3.0,27.0,145.0,1.0,10.0,44.4,22.0,5.4,18.1,3.4,5.0,,2001
Richie Anderson,30.0,NYJ,FB,16.0,15.0,26.0,102.0,0.0,4.0,53.8,12.0,3.9,6.4,1.6,1.0,,2001
Chris Chandler,36.0,ATL,QB,14.0,14.0,25.0,84.0,0.0,5.0,28.0,22.0,3.4,6.0,1.8,8.0,,2001
Aaron Stecker,26.0,TAM,RB,13.0,0.0,24.0,72.0,1.0,3.0,41.7,17.0,3.0,5.5,1.8,0.0,,2001
Fred Beasley,27.0,SFO,FB,15.0,12.0,23.0,73.0,1.0,8.0,52.2,16.0,3.2,4.9,1.5,1.0,,2001
Jim Kleinsasser,24.0,MIN,FB,11.0,11.0,23.0,72.0,1.0,6.0,52.2,11.0,3.1,6.5,2.1,2.0,,2001
Terry Jackson,25.0,SFO,FB,16.0,1.0,22.0,138.0,1.0,9.0,63.6,15.0,6.3,8.6,1.4,1.0,,2001
Elvis Grbac,31.0,BAL,QB,14.0,14.0,21.0,18.0,1.0,2.0,19.0,6.0,0.9,1.3,1.5,9.0,,2001
Leon Johnson,27.0,CHI,RB,12.0,0.0,20.0,99.0,4.0,10.0,50.0,34.0,5.0,8.3,1.7,2.0,,2001
Sammy Morris,24.0,BUF,RB,16.0,1.0,20.0,72.0,0.0,2.0,45.0,10.0,3.6,4.5,1.3,1.0,,2001
R.J. Bowers,27.0,PIT,RB,3.0,0.0,18.0,84.0,1.0,5.0,44.4,21.0,4.7,28.0,6.0,0.0,,2001
Brad Hoover,25.0,CAR,FB,16.0,7.0,17.0,71.0,0.0,5.0,58.8,10.0,4.2,4.4,1.1,1.0,,2001
Kevin McDougal,24.0,IND,RB,9.0,0.0,17.0,48.0,0.0,4.0,47.1,12.0,2.8,5.3,1.9,0.0,,2001
Mack Strong,30.0,SEA,FB,16.0,13.0,17.0,55.0,0.0,10.0,76.5,12.0,3.2,3.4,1.1,0.0,,2001
Anthony Wright,25.0,DAL,QB,4.0,3.0,17.0,57.0,0.0,5.0,47.1,12.0,3.4,14.3,4.3,4.0,,2001
Deuce McAllister,23.0,NOR,RB,16.0,4.0,16.0,91.0,1.0,4.0,31.3,54.0,5.7,5.7,1.0,1.0,,2001
Mike Green,25.0,TEN,RB,16.0,1.0,15.0,71.0,1.0,5.0,46.7,21.0,4.7,4.4,0.9,1.0,,2001
Randall Cunningham,38.0,BAL,QB,6.0,2.0,14.0,40.0,1.0,3.0,35.7,15.0,2.9,6.7,2.3,4.0,,2001
Travis Prentice,25.0,MIN,RB,14.0,0.0,14.0,13.0,2.0,3.0,28.6,6.0,0.9,0.9,1.0,1.0,,2001
Robert Holcombe,26.0,STL,RB,16.0,0.0,13.0,42.0,1.0,5.0,53.8,11.0,3.2,2.6,0.8,1.0,,2001
Randy Jordan,31.0,OAK,RB,16.0,0.0,13.0,59.0,0.0,1.0,38.5,37.0,4.5,3.7,0.8,0.0,,2001
Charlie Batch,27.0,DET,QB,10.0,9.0,12.0,45.0,0.0,5.0,50.0,12.0,3.8,4.5,1.2,6.0,,2001
Jay Graham,26.0,SEA,RB,11.0,0.0,12.0,43.0,0.0,4.0,50.0,19.0,3.6,3.9,1.1,0.0,,2001
Harold Morrow,28.0,MIN,FB,16.0,2.0,12.0,67.0,0.0,4.0,66.7,15.0,5.6,4.2,0.8,1.0,,2001
Alex Van Pelt,31.0,BUF,QB,12.0,8.0,12.0,33.0,0.0,6.0,66.7,15.0,2.8,2.8,1.0,5.0,,2001
Rabih Abdullah,26.0,TAM,RB,16.0,0.0,11.0,40.0,0.0,2.0,36.4,12.0,3.6,2.5,0.7,0.0,,2001
Troy Brown,30.0,NWE,WR,16.0,13.0,11.0,91.0,0.0,3.0,54.5,31.0,8.3,5.7,0.7,2.0,PB,2001
Aveion Cason,22.0,DET,RB,5.0,0.0,11.0,31.0,0.0,1.0,18.2,19.0,2.8,6.2,2.2,1.0,,2001
Trent Dilfer,29.0,SEA,QB,6.0,4.0,11.0,17.0,0.0,3.0,27.3,11.0,1.5,2.8,1.8,3.0,,2001
Az-Zahir Hakim,24.0,STL,WR,16.0,1.0,11.0,50.0,0.0,3.0,45.5,12.0,4.5,3.1,0.7,8.0,,2001
Rondell Mealey,24.0,GNB,RB,11.0,0.0,11.0,37.0,0.0,1.0,54.5,9.0,3.4,3.4,1.0,0.0,,2001
Donnell Bennett,29.0,WAS,FB,16.0,14.0,10.0,39.0,0.0,2.0,40.0,8.0,3.9,2.4,0.6,1.0,,2001
Laveranues Coles,24.0,NYJ,WR,16.0,16.0,10.0,108.0,0.0,6.0,70.0,20.0,10.8,6.8,0.6,1.0,,2001
Gus Frerotte,30.0,DEN,QB,4.0,1.0,10.0,9.0,1.0,2.0,20.0,4.0,0.9,2.3,2.5,2.0,,2001
Terry Kirby,31.0,OAK,RB,11.0,0.0,10.0,49.0,0.0,4.0,40.0,20.0,4.9,4.5,0.9,1.0,,2001
Hines Ward,25.0,PIT,WR,16.0,16.0,10.0,83.0,0.0,4.0,50.0,36.0,8.3,5.2,0.6,1.0,PB,2001
Todd Bouman,29.0,MIN,QB,5.0,3.0,9.0,61.0,0.0,4.0,44.4,21.0,6.8,12.2,1.8,1.0,,2001
Ty Detmer,34.0,DET,QB,4.0,4.0,9.0,26.0,0.0,4.0,55.6,9.0,2.9,6.5,2.3,3.0,,2001
Jermaine Lewis,27.0,BAL,WR,15.0,2.0,9.0,33.0,0.0,1.0,44.4,14.0,3.7,2.2,0.6,2.0,"PB,AP-2",2001
Cecil Martin,26.0,PHI,FB,16.0,15.0,9.0,27.0,0.0,0.0,22.2,8.0,3.0,1.7,0.6,0.0,,2001
Clint Stoerner,24.0,DAL,QB,4.0,2.0,9.0,27.0,1.0,3.0,33.3,13.0,3.0,6.8,2.3,1.0,,2001
Koy Detmer,28.0,PHI,QB,16.0,0.0,8.0,6.0,0.0,1.0,12.5,14.0,0.8,0.4,0.5,0.0,,2001
Rocket Ismail,32.0,DAL,WR,14.0,13.0,8.0,31.0,0.0,2.0,37.5,11.0,3.9,2.2,0.6,0.0,,2001
Ray Lucas,29.0,MIA,QB,10.0,0.0,8.0,6.0,1.0,4.0,50.0,3.0,0.8,0.6,0.8,0.0,,2001
Jamie Martin,31.0,STL,QB,5.0,0.0,8.0,-9.0,0.0,0.0,0.0,-1.0,-1.1,-1.8,1.6,0.0,,2001
Frank Moreau,25.0,JAX,RB,3.0,1.0,8.0,27.0,1.0,3.0,37.5,14.0,3.4,9.0,2.7,1.0,,2001
Jonathan Quinn,26.0,JAX,QB,6.0,1.0,8.0,42.0,0.0,1.0,25.0,27.0,5.3,7.0,1.3,4.0,,2001
Peter Warrick,24.0,CIN,WR,16.0,14.0,8.0,14.0,0.0,2.0,37.5,13.0,1.8,0.9,0.5,3.0,,2001
Spergon Wynn,23.0,MIN,QB,3.0,2.0,8.0,61.0,0.0,5.0,62.5,14.0,7.6,20.3,2.7,3.0,,2001
Mike Cloud,26.0,KAN,RB,15.0,0.0,7.0,54.0,1.0,3.0,71.4,16.0,7.7,3.6,0.5,0.0,,2001
Curtis Conway,30.0,SDG,WR,16.0,16.0,7.0,116.0,1.0,3.0,57.1,67.0,16.6,7.3,0.4,1.0,,2001
Ernie Conwell,29.0,STL,TE,16.0,14.0,7.0,28.0,1.0,3.0,71.4,13.0,4.0,1.8,0.4,2.0,AP-2,2001
Kent Graham,33.0,WAS,QB,3.0,0.0,7.0,-7.0,0.0,0.0,0.0,,-1.0,-2.3,2.3,2.0,,2001
Dan Kreider,24.0,PIT,FB,13.0,1.0,7.0,29.0,1.0,4.0,71.4,12.0,4.1,2.2,0.5,0.0,,2001
Brian Mitchell,33.0,PHI,RB,16.0,0.0,7.0,9.0,0.0,1.0,14.3,11.0,1.3,0.6,0.4,3.0,,2001
William Henderson,30.0,GNB,FB,16.0,8.0,6.0,11.0,0.0,2.0,50.0,4.0,1.8,0.7,0.4,0.0,,2001
Tommy Maddox,30.0,PIT,QB,3.0,0.0,6.0,9.0,1.0,1.0,16.7,8.0,1.5,3.0,2.0,1.0,,2001
James McKnight,29.0,MIA,WR,16.0,15.0,6.0,39.0,0.0,3.0,66.7,18.0,6.5,2.4,0.4,3.0,,2001
Neil O'Donnell,35.0,TEN,QB,5.0,1.0,6.0,28.0,0.0,2.0,33.3,15.0,4.7,5.6,1.2,1.0,,2001
Peerless Price,25.0,BUF,WR,16.0,16.0,6.0,97.0,0.0,3.0,83.3,31.0,16.2,6.1,0.4,2.0,,2001
Akili Smith,26.0,CIN,QB,2.0,1.0,6.0,20.0,0.0,1.0,33.3,6.0,3.3,10.0,3.0,0.0,,2001
Robert Thomas,27.0,DAL,FB,5.0,5.0,6.0,40.0,0.0,2.0,66.7,24.0,6.7,8.0,1.2,0.0,,2001
James Thrash,26.0,PHI,WR,15.0,15.0,6.0,57.0,0.0,3.0,66.7,24.0,9.5,3.8,0.4,1.0,,2001
Drew Bledsoe,29.0,NWE,QB,2.0,2.0,5.0,18.0,0.0,1.0,20.0,8.0,3.6,9.0,2.5,1.0,,2001
David Boston,23.0,ARI,WR,16.0,15.0,5.0,35.0,0.0,3.0,60.0,17.0,7.0,2.2,0.3,1.0,"PB,AP-1",2001
Troy Edwards,24.0,PIT,WR,16.0,0.0,5.0,28.0,1.0,1.0,40.0,12.0,5.6,1.8,0.3,1.0,,2001
Chris Hetherington,29.0,CAR,FB,16.0,1.0,5.0,12.0,0.0,1.0,20.0,8.0,2.4,0.8,0.3,0.0,,2001
Desmond Howard,31.0,DET,WR,14.0,1.0,5.0,25.0,0.0,1.0,60.0,7.0,5.0,1.8,0.4,1.0,,2001
Jarious Jackson,24.0,DEN,QB,1.0,0.0,5.0,7.0,0.0,1.0,20.0,4.0,1.4,7.0,5.0,2.0,,2001
Doug Johnson,24.0,ATL,QB,3.0,0.0,5.0,12.0,0.0,2.0,60.0,8.0,2.4,4.0,1.7,2.0,,2001
J.J. Johnson,27.0,MIA,RB,10.0,0.0,5.0,22.0,0.0,0.0,40.0,9.0,4.4,2.2,0.5,0.0,,2001
Curtis Keaton,25.0,CIN,RB,13.0,0.0,5.0,48.0,0.0,3.0,60.0,21.0,9.6,3.7,0.4,0.0,,2001
Shaun King,24.0,TAM,QB,3.0,0.0,5.0,-12.0,0.0,0.0,0.0,,-2.4,-4.0,1.7,0.0,,2001
Rob Konrad,25.0,MIA,FB,12.0,9.0,5.0,22.0,1.0,2.0,40.0,18.0,4.4,1.8,0.4,0.0,,2001
Lorenzo Neal,31.0,CIN,FB,16.0,10.0,5.0,10.0,0.0,0.0,60.0,4.0,2.0,0.6,0.3,0.0,,2001
David Patten,27.0,NWE,WR,16.0,14.0,5.0,67.0,1.0,3.0,100.0,29.0,13.4,4.2,0.3,1.0,,2001
Tim Rattay,24.0,SFO,QB,3.0,0.0,5.0,-3.0,0.0,1.0,0.0,1.0,-0.6,-1.0,1.7,1.0,,2001
Terrelle Smith,23.0,NOR,FB,14.0,9.0,5.0,8.0,0.0,1.0,40.0,6.0,1.6,0.6,0.4,1.0,,2001
Travis Taylor,23.0,BAL,WR,16.0,13.0,5.0,46.0,0.0,3.0,80.0,16.0,9.2,2.9,0.3,0.0,,2001
Jon Witman,29.0,PIT,FB,15.0,12.0,5.0,24.0,0.0,1.0,40.0,14.0,4.8,1.6,0.3,0.0,,2001
Eddie Kennison,28.0,2TM,WR,13.0,7.0,5.0,22.0,0.0,2.0,60.0,14.0,4.4,1.7,0.4,1.0,,2001
Eddie Kennison,28.0,DEN,WR,8.0,6.0,3.0,9.0,0.0,1.0,66.7,10.0,3.0,1.1,0.4,0.0,,2001
Eddie Kennison,28.0,KAN,WR,5.0,1.0,2.0,13.0,0.0,1.0,50.0,14.0,6.5,2.6,0.4,1.0,,2001
Marty Booker,25.0,CHI,WR,16.0,16.0,4.0,8.0,0.0,0.0,25.0,13.0,2.0,0.5,0.3,2.0,,2001
